"Domain.Code","Domain","Area.Code","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2004,2004,"tonnes",1400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2005,2005,"tonnes",1200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2006,2006,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2007,2007,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2008,2008,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2009,2009,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2010,2010,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2011,2011,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2012,2012,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2013,2013,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2014,2014,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2015,2015,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2016,2016,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5510,"Production",1655,"Semi-chemical wood pulp",2017,2017,"tonnes",1200,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1655,"Semi-chemical wood pulp",2016,2016,"tonnes",28,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1655,"Semi-chemical wood pulp",2017,2017,"tonnes",28,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1655,"Semi-chemical wood pulp",2016,2016,"1000 US$",16,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1655,"Semi-chemical wood pulp",2017,2017,"1000 US$",16,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2011,2011,"tonnes",1058,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2012,2012,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2013,2013,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2014,2014,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2015,2015,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2016,2016,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1655,"Semi-chemical wood pulp",2017,2017,"tonnes",1058,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2011,2011,"1000 US$",388,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2012,2012,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2013,2013,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2014,2014,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2015,2015,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2016,2016,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1655,"Semi-chemical wood pulp",2017,2017,"1000 US$",388,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1993,1993,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1994,1994,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1995,1995,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1996,1996,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1997,1997,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1998,1998,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",1999,1999,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2000,2000,"tonnes",300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2001,2001,"tonnes",300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2002,2002,"tonnes",400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2003,2003,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2004,2004,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2005,2005,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2006,2006,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2007,2007,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2008,2008,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2009,2009,"tonnes",921,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2010,2010,"tonnes",988,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2011,2011,"tonnes",607,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2012,2012,"tonnes",1354,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2013,2013,"tonnes",1354,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2014,2014,"tonnes",1352,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2015,2015,"tonnes",3164,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2016,2016,"tonnes",719,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1656,"Chemical wood pulp",2017,2017,"tonnes",719,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1993,1993,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1994,1994,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1995,1995,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1996,1996,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1997,1997,"1000 US$",113,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1998,1998,"1000 US$",113,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",1999,1999,"1000 US$",116,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2000,2000,"1000 US$",222,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2001,2001,"1000 US$",222,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2002,2002,"1000 US$",242,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2003,2003,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2004,2004,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2005,2005,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2006,2006,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2007,2007,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2008,2008,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2009,2009,"1000 US$",507,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2010,2010,"1000 US$",811,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2011,2011,"1000 US$",457,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2012,2012,"1000 US$",1019,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2013,2013,"1000 US$",1019,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2014,2014,"1000 US$",1024,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2015,2015,"1000 US$",3187,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2016,2016,"1000 US$",536,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1656,"Chemical wood pulp",2017,2017,"1000 US$",536,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2010,2010,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2011,2011,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2012,2012,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2013,2013,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2014,2014,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2015,2015,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2016,2016,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1656,"Chemical wood pulp",2017,2017,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2010,2010,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2011,2011,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2012,2012,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2013,2013,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2014,2014,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2015,2015,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2016,2016,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5922,"Export Value",1656,"Chemical wood pulp",2017,2017,"1000 US$",4,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1993,1993,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1994,1994,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1995,1995,"tonnes",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1996,1996,"tonnes",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1997,1997,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1998,1998,"tonnes",200,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",1999,1999,"tonnes",200,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2000,2000,"tonnes",300,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2001,2001,"tonnes",300,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2002,2002,"tonnes",400,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2003,2003,"tonnes",400,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2004,2004,"tonnes",400,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2005,2005,"tonnes",400,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2006,2006,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2007,2007,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2008,2008,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2009,2009,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2010,2010,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2011,2011,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2012,2012,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2013,2013,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2014,2014,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2015,2015,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2016,2016,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1662,"Chemical wood pulp, sulphate, unbleached",2017,2017,"tonnes",400,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1993,1993,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1994,1994,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1995,1995,"1000 US$",0,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1996,1996,"1000 US$",0,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1997,1997,"1000 US$",113,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1998,1998,"1000 US$",113,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",1999,1999,"1000 US$",116,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2000,2000,"1000 US$",222,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2001,2001,"1000 US$",222,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2002,2002,"1000 US$",242,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2003,2003,"1000 US$",242,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2004,2004,"1000 US$",242,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2005,2005,"1000 US$",242,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2006,2006,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2007,2007,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2008,2008,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2009,2009,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2010,2010,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2011,2011,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2012,2012,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2013,2013,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2014,2014,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2015,2015,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2016,2016,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1662,"Chemical wood pulp, sulphate, unbleached",2017,2017,"1000 US$",242,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2003,2003,"tonnes",521,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2004,2004,"tonnes",521,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2005,2005,"tonnes",521,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2006,2006,"tonnes",521,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2007,2007,"tonnes",521,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2008,2008,"tonnes",521,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2009,2009,"tonnes",521,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2010,2010,"tonnes",264,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2011,2011,"tonnes",142,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2012,2012,"tonnes",889,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2013,2013,"tonnes",889,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2014,2014,"tonnes",887,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2015,2015,"tonnes",2699,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2016,2016,"tonnes",253,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5610,"Import Quantity",1663,"Chemical wood pulp, sulphate, bleached",2017,2017,"tonnes",253,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2003,2003,"1000 US$",265,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2004,2004,"1000 US$",265,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2005,2005,"1000 US$",265,"F","FAO estimate"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2006,2006,"1000 US$",265,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2007,2007,"1000 US$",265,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2008,2008,"1000 US$",265,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2009,2009,"1000 US$",265,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2010,2010,"1000 US$",186,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2011,2011,"1000 US$",133,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2012,2012,"1000 US$",695,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2013,2013,"1000 US$",695,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2014,2014,"1000 US$",700,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2015,2015,"1000 US$",2863,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2016,2016,"1000 US$",211,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5622,"Import Value",1663,"Chemical wood pulp, sulphate, bleached",2017,2017,"1000 US$",211,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1663,"Chemical wood pulp, sulphate, bleached",2010,2010,"tonnes",8,"","Official data"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1663,"Chemical wood pulp, sulphate, bleached",2011,2011,"tonnes",8,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1663,"Chemical wood pulp, sulphate, bleached",2012,2012,"tonnes",8,"Fp","Previous year"
"FO","Forestry Production and Trade",28,"Myanmar",5910,"Export Quantity",1663,"Chemical wood pulp, sulphate, bleached",2013,2013,"tonnes",8,"Fp","Previous year"
